최종자산_세전,최종자산_세후,최종자산_원화,CAGR_세전,CAGR_세후,CAGR_원화,MDD,MDD고점,MDD저점,최장회복_거래일,회복완료,연변동성,Sharpe,Sortino,Calmar,최악의연도,최악연도,최악롤링3년,최악롤링5년,총매매횟수,연평균매매,총세금,연평균세금,세금비중,Sharpe_세후,최악롤링10년,최악롤링3년_세후,key,포트폴리오,구간,구간명,원천징수,합성
72267.93957877171,60370.67184643222,85896950.30393226,0.2461517067112433,0.22147137256645677,0.2616845955042868,-0.3636110074359393,2020-02-19,2020-03-23,252,True,0.2203960050364601,1.0800314873536223,1.4958756214945466,0.6769643978795392,-0.05031651954375793,2018,0.07513472711349789,0.08696605535865687,8,0.8896734333627537,11591.332877944013,1289.0626148463773,0.16039384747242608,0.9677677374560308,,0.07367363589103171,C,C 코어70=B-opt:위성30(TQQQ60/SGOV40),S2,2013–2021,미적용,기본
19455.796976726844,17941.93175403988,26076604.687906988,0.1531193265132036,0.13332612243723685,0.18251501076354248,-0.3229823199876184,2022-01-03,2022-10-14,380,True,0.23580219452740467,0.548506692267094,0.7818446735512564,0.4740795920936894,-0.28645901299403154,2022,0.08224735136900829,,4,0.8549618320610687,1513.8652226869635,323.57424607049603,0.07781049650640677,0.47217282338327654,,0.08224735136900829,C,C 코어70=B-opt:위성30(TQQQ60/SGOV40),S3,2022–2026,미적용,기본
30958.836055139946,26809.88761769174,35771696.708272,0.05830235851320653,0.05070081893100875,0.0595783919871411,-0.6133543642359991,2000-03-24,2002-10-09,3132,True,0.20392997976250776,0.29782372075837826,0.42212247141112647,0.09505493384045385,-0.3829578404632945,2008,-0.2374650202408477,-0.08709014848995156,19,0.9518886679920477,4148.94843744821,207.85984219422446,0.13401500075967424,0.2620807440551882,-0.03248979683405018,-0.2374650202408477,B-opt,B-opt SCHD:SPY:QQQ=15%:55%:30%,A,A 2000–2019,미적용,기본
27721.627406523756,24433.401560212154,37155297.21296379,0.16501090719839184,0.14320551344635302,0.19078729931804217,-0.3176921976533693,2020-02-19,2020-03-23,490,True,0.20445848755383367,0.7063527795695874,0.999268204208422,0.5194049725402244,-0.2022942111057896,2022,0.04882596781987747,0.1190569512360975,6,0.8978622327790974,3288.2258463115977,492.062300041878,0.11861590223731874,0.6036050485864278,,0.04882596781987747,B-opt,B-opt SCHD:SPY:QQQ=15%:55%:30%,B,B 2020–2026,미적용,기본
86910.37502705322,71668.09396846041,116485975.64875942,0.08457027432254693,0.07675002980608481,0.09161192873403867,-0.6133543642359991,2000-03-24,2002-10-09,3132,True,0.20405906878710348,0.40255160659056427,0.5703089793237799,0.13788158893739771,-0.3829578404632945,2008,-0.2374650202408477,-0.08709014848995156,26,0.9757259865971706,15215.578682410955,571.0090585208579,0.17507206334887743,0.36518816177363833,-0.03248979683405018,-0.2374650202408477,B-opt,B-opt SCHD:SPY:QQQ=15%:55%:30%,C,C 2000–2026,미적용,기본
10924.061265260567,10924.061265260567,11614898.899675645,0.006916193712702023,0.006916193712702023,0.002335876572234552,-0.6133543642359991,2000-03-24,2002-10-09,3132,True,0.23331761555976563,0.0539304021558214,0.07651352996611088,0.01127601614332183,-0.3829578404632945,2008,-0.2374650202408477,-0.08709014848995156,12,0.9253365973072215,0.0,0.0,0.0,0.0539304021558214,-0.03248979683405018,-0.2374650202408477,B-opt,B-opt SCHD:SPY:QQQ=15%:55%:30%,S1,2000–2012,미적용,기본
44880.58700159095,37865.2008481557,53344616.90422099,0.1818521977081129,0.1597220074149126,0.19658361335995367,-0.3176921976533693,2020-02-19,2020-03-23,144,True,0.1678390196118503,1.0409796146891885,1.4542493047616643,0.5724163169613941,-0.033773062858278746,2018,0.03162631162977769,0.05347762636206577,8,0.8896734333627537,7015.386153435257,780.1753356865335,0.15631226376755214,0.8935996208450194,,0.03162631162977769,B-opt,B-opt SCHD:SPY:QQQ=15%:55%:30%,S2,2013–2021,미적용,기본
17090.76419234626,15951.89648636667,22906751.247001693,0.12161375254676243,0.10520280551002203,0.1502062866953302,-0.25971760297474145,2022-01-03,2022-10-12,485,True,0.17867888367931892,0.5023395072940793,0.7218189261314869,0.46825379240308884,-0.20706224471642842,2022,0.0488259678198768,,4,0.8549618320610687,1138.8677059795941,243.42210509487506,0.06663644136460627,0.4158654959144848,,0.0488259678198768,B-opt,B-opt SCHD:SPY:QQQ=15%:55%:30%,S3,2022–2026,미적용,기본
29770.71304022104,25858.844485005728,34398868.0894538,0.05622952974990025,0.04880130136785321,0.0575030639391394,-0.6886454752227977,2000-03-24,2002-10-09,3305,True,0.21882705256931007,0.2829046883395851,0.40192923838000194,0.08165236217040167,-0.39285586181960785,2008,-0.2838202011832984,-0.12069606989380632,19,0.9518886679920477,3911.868555215312,195.98228149388842,0.13139989458533533,0.2505658128431856,-0.04366536086483497,-0.2838202011832984,B1,B1 SCHD:SPY:QQQ=2:3:5,A,A 2000–2019,미적용,기본
29372.697867166957,25793.55644831188,39368226.95136387,0.17514053465239887,0.15251084796525016,0.20114104935121757,-0.30544761134684495,2020-02-19,2020-03-23,485,True,0.21029090333461722,0.7337102494358715,1.040563844661075,0.5733897668412982,-0.22351083211525125,2022,0.05100161672251757,0.12156396605151154,6,0.8978622327790974,3579.141418855075,535.5959842942274,0.12185266178275944,0.630461541773381,,0.05100161672251757,B1,B1 SCHD:SPY:QQQ=2:3:5,B,B 2020–2026,미적용,기본
