최종자산_명목,누적납입,누적세금,환전비용,XIRR_명목,평가액MDD,단위가치MDD,원금하회_최장거래일,원금대비_최대평가손실,목표25억_최초도달,리밸런싱매도_원화,리밸런싱실현이익_원화,TQQQ연말최대매수_원화,그때_TQQQ고점대비,TQQQ연말최대매수_일자,S1_청산일,S2_동결,key,시나리오,구간,창
3529420948.2438188,906000000.0,718792348.6060718,906000.0,0.15322447591707392,-0.2896302687911083,-0.2905968238332095,31,26463800.780102134,2018-07-09,1130993914.1796849,884809748.6044225,64823577.08952777,-0.4811824978772743,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2006-09-01,14
3254539984.1786876,910500000.0,640320403.1367292,910500.0,0.14433338323166756,-0.28961415579554184,-0.29059101333893844,35,27497362.369874597,2018-07-12,1114986628.774155,871953485.2654915,64119156.4688778,-0.48118249787727385,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2006-10-02,14
2989936560.9245453,906000000.0,567506146.4770353,906000.0,0.135378749115885,-0.2895900667551633,-0.290584411044745,91,32298542.248000234,2018-07-18,1088720555.9184935,849668908.0829828,62956456.35270655,-0.4811824978772734,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2006-11-01,14
3224706085.771874,906000000.0,634124159.4908247,906000.0,0.14351401706432398,-0.28956927397508814,-0.2905789197499469,117,35663160.92828271,2018-08-29,1067307140.461395,831161516.4564407,61972056.50302391,-0.4811824978772741,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2006-12-01,14
3330359558.2327147,906000000.0,664050393.9089658,906000.0,0.14699705205632319,-0.28955891640263987,-0.2905762436729641,100,34751370.34417549,2018-08-29,1057192543.0908191,824635297.1823419,61488963.1323352,-0.48118249787727396,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-01-03,14
3334167307.4887366,906000000.0,653725127.7263322,906000.0,0.14715988518863068,-0.2895338898210812,-0.2905696133931568,121,39125187.61590433,2019-04-08,1381554580.4505005,1127625241.277056,60361521.94480116,-0.48118249787727374,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-02-01,14
3377291660.5417333,906000000.0,665877523.0175657,906000.0,0.14861261311818919,-0.2895304414291139,-0.29056868661311896,117,35624210.70460603,2019-04-08,1377668223.4322364,1126178652.3999388,60210395.21960699,-0.48118249787727363,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-03-01,14
3524370769.142952,910500000.0,706453231.8917177,910500.0,0.15293522059814305,-0.28951515623712676,-0.2905646471368487,121,36287870.24330017,2019-04-23,1360115206.4886477,1111823883.3885672,59544382.08717168,-0.4811824978772741,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-04-02,14
3545893853.301171,906000000.0,714604510.7268544,906000.0,0.1537685690799479,-0.2894847408545479,-0.2905569480845458,178,42225138.001095,2019-04-24,1325705218.791185,1080464483.6128845,58241406.221254066,-0.4811824978772741,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-05-01,14
3501289331.8144507,906000000.0,702613886.9800869,906000.0,0.15251760127108488,-0.2894610203289564,-0.2905512536929621,195,45551135.17048007,2019-05-03,1299353042.5225768,1057671065.8548803,57245947.81960641,-0.48118249787727374,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-06-01,14
3686534098.173744,910500000.0,753714734.823333,910500.0,0.1577842008103947,-0.2894531325663965,-0.2905494193789785,181,43580003.16633698,2019-07-02,1290709457.7839897,1050599633.8383235,56919332.45515206,-0.48118249787727363,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-07-02,14
3821405136.3086014,906000000.0,793054584.6113263,906000.0,0.16182835435285878,-0.2894481553839089,-0.2905482769134533,178,40618395.35464352,2019-07-02,1285329274.4696045,1046777850.2969618,56714396.21695243,-0.48118249787727385,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-08-01,14
3935806559.44341,910500000.0,824762436.8079331,910500.0,0.16471689361056813,-0.2894193224165187,-0.29054188528368474,196,45380898.59365836,2019-07-10,1254454670.3666244,1019639047.9187983,55541020.90391277,-0.48118249787727396,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-09-04,14
3704041705.4411206,906000000.0,761135668.5279129,906000.0,0.15843283389838192,-0.2893983124612216,-0.29053746464313723,210,47520693.324517906,2019-07-24,1232405122.0783625,1000001678.3265555,54703521.88496608,-0.48118249787727385,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-10-01,14
3952873384.5424376,906000000.0,831525166.2811551,906000.0,0.16547969794991224,-0.2893868246311221,-0.29053512699186923,210,46681307.4803265,2019-07-26,1220480200.9024897,988743411.1389611,54252248.493823476,-0.48118249787727396,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-11-01,14
3959915480.5938697,910500000.0,832212712.7365868,910500.0,0.16541132621559732,-0.28938372945595325,-0.2905345061041943,196,42682474.16275743,2019-07-26,1217582098.4748807,990578558.8869998,54131167.59127823,-0.4811824978772735,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2007-12-03,14
4109087851.783469,906000000.0,875831363.0519998,906000.0,0.1695523109344287,-0.2893692857620713,-0.29053166543238684,205,42431938.003121465,2019-11-01,1202985464.371877,979497354.9515939,53570923.379647195,-0.4811824978772741,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-01-02,14
3929169453.4639955,906000000.0,812785473.9138579,906000.0,0.16472381033707184,-0.28937875145607084,-0.2905335156323844,152,34450722.121099055,2019-10-28,1610979185.6414037,1378041565.9786687,53937289.39704878,-0.4811824978772741,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-02-01,14
3842880406.0608187,910500000.0,786749094.0730548,910500.0,0.1622449153317117,-0.2893871406123738,-0.2905351872699359,100,26952604.506264716,2019-07-26,1622137580.0905805,1392231870.373941,54264706.003426984,-0.48118249787727363,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-03-03,14
3855969241.465078,906000000.0,793153878.8974979,906000.0,0.1627780272980093,-0.2893433633170204,-0.29052675226308466,180,35904165.024624825,2019-11-14,1566241066.8705375,1339597434.040615,52584522.953251645,-0.4811824978772741,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-04-01,14
3531992577.26709,906000000.0,703050364.2864277,906000.0,0.15340916527150475,-0.2893019001887144,-0.2905189850674109,229,43471024.10699195,2019-11-27,1515984784.7204826,1292642888.8049662,51073341.074757695,-0.48118249787727374,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-05-01,14
3440317735.98857,910500000.0,676440655.957432,910500.0,0.15035341152412943,-0.2892822965352978,-0.29051548101928115,236,44408023.760059655,2019-12-11,1492903333.00397,1272175820.1362026,50380369.44304884,-0.48118249787727374,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-06-02,14
3356549311.949597,906000000.0,653745845.8636386,906000.0,0.14788132854685854,-0.2892889780333149,-0.2905166519788871,205,37693932.14613977,2019-12-06,1500353732.062098,1283241502.0052094,50615687.831633456,-0.48118249787727385,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-07-01,14
3614375710.7783093,906000000.0,725948063.378224,906000.0,0.15591099590396557,-0.289301304357779,-0.2905188729498964,152,29499445.090621322,2019-11-27,1515031800.5323684,1298824697.0338671,51053069.66875404,-0.4811824978772742,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-08-01,14
3474399241.2257657,910500000.0,687319570.5127481,910500.0,0.15139566089484946,-0.28923430609609435,-0.29050666924904966,236,42865808.024955004,2020-01-02,1438429912.4934192,1230581729.4513214,48766308.96313977,-0.48118249787727374,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-09-02,14
3380955241.5707254,906000000.0,662256387.8277284,906000.0,0.14864189907322992,-0.2892401423919264,-0.29050790835803264,203,36218767.671351016,2020-01-02,1440620872.3475697,1242026192.0585124,48950299.46325415,-0.48118249787727385,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-10-01,14
3572824861.238735,910500000.0,713505837.2720942,910500.0,0.1543695304645628,-0.2892931215591813,-0.29051738216056455,32,16087758.473730922,2019-12-06,1493796461.28045,1304428454.1868062,50762216.75137643,-0.48118249787727363,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-11-03,14
3618875347.574062,906000000.0,726714577.661664,906000.0,0.15595082980610303,-0.2893071106627787,-0.29051994482030996,9,7563154.269209266,2019-11-26,1516484321.6392071,1332459034.369333,51258131.16640601,-0.48118249787727374,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2008-12-01,14
3223523339.701839,906000000.0,617243230.935489,906000.0,0.1435362566209532,-0.2906371327700169,-0.30004683852333114,37,17310630.1316337,2019-12-24,1450781739.232195,1271008901.840284,49454058.81082508,-0.48118249787727396,2019-01-02,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-01-02,14
3533912641.3380904,910500000.0,692793657.5254856,910500.0,0.1531988880039277,-0.2892691810016823,-0.2905132145702194,9,11546279.108711243,2019-12-19,1924389073.7616622,1460907447.5362866,454432294.8866416,-0.8082480024052339,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-02-02,14
3582617814.803169,910500000.0,706213635.2542562,910500.0,0.15474158711340447,-0.2892748357571182,-0.2905141802777067,5,9029245.825149268,2019-12-12,1937962622.4052866,1475734391.492071,456167400.46693397,-0.8082480024052343,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-03-02,14
3706404283.403493,906000000.0,744346754.94308,906000.0,0.15853821969130277,-0.2892178441798222,-0.2905032040924288,2,5640268.18969506,2020-01-06,1846633685.2814817,1398978394.333345,439622616.19118035,-0.8082480024052344,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-04-01,14
3719828103.239024,906000000.0,749548003.2849184,906000.0,0.15902647418906363,-0.2891724169423239,-0.29049387271296767,5,6775501.524480313,2020-01-21,1780186445.6350327,1343330041.9738216,427457237.6871562,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-05-01,14
3777086295.906864,906000000.0,766995494.578923,906000.0,0.16056300205570018,-0.2891301783968614,-0.29048550041907284,6,6598856.745306551,2020-02-04,1728922719.0290465,1300452983.3985267,416626634.3625722,-0.8082480024052343,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-06-01,14
3996886658.4254856,906000000.0,829535734.0572999,906000.0,0.1666422308605289,-0.2891096195551698,-0.29048153204790994,7,7191709.800858408,2020-02-05,1705491107.780654,1281819321.4797263,411512599.64669853,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-07-01,14
3890178048.8113694,910500000.0,799837699.529701,910500.0,0.1635402050939223,-0.28903491958131144,-0.2904526969665938,1,778387.06050089,2020-02-19,1640993608.593918,1226444390.3767247,398017027.4418748,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-08-03,14
3916492260.3691993,906000000.0,809171682.8550646,906000.0,0.1644298284804459,-0.289000630948435,-0.2904396499093388,3,2518954.884924829,2020-07-20,1613939110.1697466,1206294077.6086035,392047746.61585164,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-09-01,14
3689194825.51498,906000000.0,745332747.6967654,906000.0,0.15807137958892883,-0.2889885306787473,-0.29043506318587153,1,308691.308691293,2020-07-20,1604078705.086082,1197838294.775264,389983878.55586463,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-10-01,14
3618008113.355519,910500000.0,724733065.8049954,910500.0,0.1557563238890667,-0.2889514851382885,-0.29042168061417517,1,308691.3086912632,2020-08-03,1575252721.5943604,1175214340.2766533,383607418.2020376,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-11-02,14
3725949335.764247,906000000.0,758196040.776059,906000.0,0.15908850612086411,-0.2888818234142164,-0.29039738036652585,19,8813016.29193762,2020-08-18,1520064287.621697,1129459309.2663965,371953598.1619966,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2009-12-01,14
3865912148.2322345,910500000.0,791937518.3752512,910500.0,0.16281305140787466,-0.2888348776300985,-0.2903808871400029,48,13091541.612303674,2020-08-24,2241974745.8338475,1643561571.8058212,364518744.7692498,-0.8082480024052343,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-01-04,14
4085888175.171064,906000000.0,854912207.324138,906000.0,0.16894022515264598,-0.2888438352074637,-0.2903840057794942,11,6586655.208745927,2020-08-21,2251053092.8256397,1655660418.7311988,365907022.34046125,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-02-01,14
4218989574.170282,906000000.0,893255864.3243583,906000.0,0.1724012419647812,-0.2888035523596759,-0.29037036902776026,7,3330242.394978225,2020-08-26,2210642674.1078396,1622592618.8695774,359586749.83344424,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-03-01,14
4283939229.896208,906000000.0,912601788.3471086,906000.0,0.17416027302919446,-0.28875270402868414,-0.29035412444371134,22,8541163.943199843,2020-08-31,2160319096.0972395,1580495676.516798,351695351.2279236,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-04-01,14
4126189326.894129,910500000.0,867650989.7089721,910500.0,0.1698386901186031,-0.28871177548654015,-0.29034274251525694,63,11862542.679020882,2020-09-01,2119115166.76423,1546868276.1512127,345217874.52616405,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-05-03,14
4350675816.065974,906000000.0,932219318.7003359,906000.0,0.17566890910492483,-0.2887084112004741,-0.29034259151598496,22,7808236.089435816,2020-09-01,2114794042.146111,1548852117.8214414,344506872.76674366,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-06-01,14
4563937890.601644,906000000.0,991966300.9621915,906000.0,0.18089733766107055,-0.28871849652835646,-0.29034398883413814,3,894447.9231242537,2020-09-01,2127266476.19345,1563032176.1273599,346366979.1694357,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-07-01,14
4340564520.315861,910500000.0,929017140.4580173,910500.0,0.17527461073860842,-0.2886675805349814,-0.29034086492185895,30,8315389.78271082,2020-09-02,2062230805.0801213,1507844697.4449391,336308577.7485973,-0.8082480024052343,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-08-02,14
4400124688.202314,906000000.0,946970910.5343027,906000.0,0.17690443589074922,-0.2886668233880272,-0.2903408340502468,1,308691.308691293,2021-02-04,2061612032.3900824,1510588502.0564227,336148770.0708023,-0.808248002405234,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-09-01,14
4333800680.378452,906000000.0,929809577.786189,906000.0,0.17524648472811974,-0.28861607399374467,-0.29033905115411396,3,5885278.16303882,2021-04-01,1992980177.5395064,1455101678.2455792,326434073.9068385,-0.8082480024052343,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-10-01,14
4374149848.050172,906000000.0,942770712.7922242,906000.0,0.1762201327381611,-0.2885688299180418,-0.29033776908215014,18,12611300.77511093,2021-04-09,1934701638.0217128,1408182236.5361276,317805596.5585403,-0.8082480024052343,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-11-01,14
4572213938.005565,906000000.0,999946998.7920334,906000.0,0.1810171552740309,-0.288519261013896,-0.2903368376369666,32,19138278.075192362,2021-06-10,1879478336.6261678,1364185941.9242692,309135513.63519746,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2010-12-01,14
4629488920.495129,910500000.0,997976404.3610268,910500.0,0.18211204555244936,-0.28848140122985155,-0.29033641870122073,37,22799076.726485282,2021-06-21,2121859287.9071488,1571601709.7200634,302776330.22978276,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-01-03,14
4630011479.255499,906000000.0,1000361466.1416676,906000.0,0.1822736582273996,-0.28845080801033507,-0.29033627389760497,65,24693063.98772061,2021-06-28,2085808269.5344453,1542206617.9956992,297790945.95743114,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-02-01,14
4522846501.105942,906000000.0,970913425.3312083,906000.0,0.1798495993275412,-0.28842370620483837,-0.29033629792949656,103,25588846.48194596,2021-07-01,2054669681.2137694,1518624040.5945172,293473006.0506373,-0.8082480024052343,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-03-01,14
4314759548.494159,906000000.0,912350440.2563992,906000.0,0.17479572105252456,-0.2884153457607386,-0.2903363295960184,38,22714908.16205737,2021-07-02,2045200627.8198395,1512026364.9381993,292161237.5090757,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-04-01,14
4134957703.4425445,910500000.0,861186176.3548079,910500.0,0.17010684729646258,-0.2883868853380678,-0.290336556334036,98,23815326.805330575,2021-07-07,2013473955.1766858,1486632061.1658058,287772814.0918766,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-05-02,14
4197706615.7078843,906000000.0,880111044.7258058,906000.0,0.17189610640419722,-0.28838258800887595,-0.2903366030265484,37,19974689.512699306,2021-07-07,2008760980.4374044,1485593291.02735,287105785.8847102,-0.808248002405234,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-06-01,14
4291343327.4589267,906000000.0,907154834.078227,906000.0,0.17422479980445643,-0.28835878838524354,-0.29033694038354274,37,20018035.79218462,2021-07-12,1982895754.9410644,1465330710.3682268,283525924.32081,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-07-01,14
4497429911.218869,906000000.0,965156880.6699855,906000.0,0.1792242578835786,-0.28835771711360114,-0.2903369525160133,32,15833206.485087425,2021-07-12,1981668468.938647,1465669502.4097507,283363181.46114635,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-08-01,14
4607885585.513369,906000000.0,995569563.0357867,906000.0,0.1818977478314863,-0.2883729593810129,-0.2903367158235244,3,3546211.779962063,2021-07-07,1998898031.1603942,1483940539.450195,285620094.3866343,-0.8082480024052344,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-09-01,14
4857571593.554941,910500000.0,1065533573.6950239,910500.0,0.18728642597271009,-0.28834026927629863,-0.2903371681348331,1,308691.308691293,2021-07-23,1965298174.2262657,1459150178.529815,280757369.6057007,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-10-03,14
4911227071.029584,906000000.0,1084072738.8029475,906000.0,0.18860531614387763,-0.28824952391529146,-0.2903164724307331,6,4258404.113854408,2021-08-13,1893069203.1275332,1398913559.3612907,271054991.1605673,-0.8082480024052339,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-11-01,14
4935258079.328959,906000000.0,1091780958.5326934,906000.0,0.18924271496095937,-0.2881998079286059,-0.29030544021202065,4,1969419.9302988648,2021-08-30,1856622246.6150117,1370734307.760042,265955894.58764836,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2011-12-01,14
4776588397.988009,910500000.0,1038175140.3065773,910500.0,0.18546732027582183,-0.28814815103173563,-0.29029851191187683,1,308691.3086913228,2021-10-28,2110612071.810503,1563968922.00955,260302309.4806221,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2012-01-03,14
4786605432.566888,906000000.0,1043921472.3787768,906000.0,0.18588794796817443,-0.28808536210871816,-0.29029772524885855,4,3658198.9834622443,2021-11-02,2048284265.8765788,1510856051.6239452,252869208.55072752,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2012-02-01,14
4671306403.405375,906000000.0,1012807997.9852304,906000.0,0.1833790868612663,-0.2880290881143909,-0.2902983085023513,28,9633988.971223146,2021-11-04,1996877568.070463,1467212297.94443,246407795.7743479,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2012-03-01,14
4543322008.946896,910500000.0,976997769.8397839,910500.0,0.1802045994303854,-0.28795460118550864,-0.2902900935736592,94,16592750.661210328,2021-12-27,1940045080.1233487,1419887685.3032079,239269157.64929554,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2012-04-02,14
4898605223.172108,906000000.0,1078701636.5942638,906000.0,0.1884020046241505,-0.2879370120362207,-0.29028781529538383,68,14428990.657815725,2021-12-27,1927341220.2507772,1412087183.6957161,237661409.6794906,-0.8082480024052343,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2012-05-01,14
5425138936.46984,906000000.0,1226569627.4640765,906000.0,0.19938815409880878,-0.28795953280912845,-0.2902908060581819,11,6216541.157536477,2021-12-27,1943498597.6063244,1430915752.9226496,239662968.12183577,-0.8082480024052339,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2012-06-01,14
5302505189.060795,910500000.0,1192005621.8109946,910500.0,0.1967324534147599,-0.2878919391461173,-0.2902820967050447,59,11469205.004546255,2023-05-18,1895446669.8383622,1390380529.4794137,233635733.0853392,-0.8082480024052341,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2012-07-02,14
4768665657.234512,906000000.0,1043045628.3603386,906000.0,0.18550823488922033,-0.2878681444376635,-0.2902791478536393,57,10163239.129979342,2023-05-26,1878971047.094104,1378384700.056126,231562157.11513555,-0.8082480024052342,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2012-08-01,14
4629949579.029375,910500000.0,1004129569.1091077,910500.0,0.1821345634836018,-0.28778661374662606,-0.29026942241667975,78,16666027.46353817,2023-06-12,1824365083.4063668,1332559286.1325796,224716536.11785153,-0.808248002405234,2023-01-03,해당 없음,해당 없음,P3,S1-i 합성3배 재시작,롤링14년 2012-09-04,14
3006127687.5820193,1180500000.0,507282674.60964066,1180500.0,0.08048228003303315,-0.3677772327039579,-0.6930718993334586,1822,168416373.08236578,2015-07-20,1374521108.0636036,924266952.2591559,99298666.79248194,-0.9774556918274715,2019-01-02,2001-08-30,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-01-03,19
3215464658.6218405,1176000000.0,567229079.869803,1176000.0,0.0860455824005026,-0.38261518034695596,-0.6997202646805547,1720,164236658.4961417,2015-07-20,1376117090.6448143,924409114.0314512,99222512.21805505,-0.9774556918274713,2019-01-02,2001-09-06,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-02-01,19
3346890836.139239,1176000000.0,602460561.0391669,1176000.0,0.08929710068424546,-0.35351168190877014,-0.680648225337247,1819,161584794.7794365,2015-08-17,1361091445.4289823,911364133.7940298,99017958.38564007,-0.9774556918274714,2019-01-02,2001-04-03,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-03-01,19
3526906027.335238,1180500000.0,650607985.813308,1180500.0,0.09334287681439589,-0.3527962210334753,-0.6642001849781958,1819,159745109.29028547,2015-12-07,1350767626.8569915,905401955.7661241,98516327.0069489,-0.9685540865353301,2019-01-02,2001-04-03,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-04-03,19
3707228963.5449533,1176000000.0,705384594.0638524,1176000.0,0.09744882841186843,-0.37916795824020033,-0.6607917431069226,1719,157858706.015277,2016-05-31,1345381959.2293274,909626724.6837447,97863928.18892868,-0.9500903972435863,2019-01-02,2001-09-17,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-05-01,19
3544289133.4269505,1176000000.0,658714509.6341695,1176000.0,0.09386451550398964,-0.3184432869651932,-0.6115634848436364,1609,134982941.6075319,2015-07-17,1390318392.2953856,952281400.3121725,100020886.5660426,-0.9479112784836835,2019-01-02,2002-04-26,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-06-01,19
3734432158.993405,1180500000.0,710506396.2369745,1180500.0,0.09790086796922823,-0.3736410887895647,-0.6646131416325467,1689,151955900.2291974,2016-06-01,1332833842.340739,902294028.0189492,97283748.65175758,-0.9479112784836833,2019-01-02,2001-09-18,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-07-03,19
3791296565.386129,1176000000.0,727061830.1356602,1176000.0,0.09921750611847052,-0.3888881911031572,-0.6759668423035989,1588,148451127.7778705,2016-07-20,1330116808.6590085,900885739.877365,97151491.41922529,-0.94579559078471,2019-01-02,2001-09-20,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-08-01,19
3789253929.234084,1176000000.0,725844452.899889,1176000.0,0.0991865467506635,-0.35865292706092955,-0.6488067506894626,1691,146356984.54284003,2016-08-22,1320800817.1889281,894768054.4423654,96648279.25560427,-0.9457955907847104,2019-01-02,2001-09-17,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-09-01,19
3867891498.5235305,1180500000.0,746793814.5728514,1180500.0,0.10069223833940529,-0.3122051802992708,-0.5694176757747895,1493,120805105.48139071,2015-07-20,1371867366.731098,945545070.2383027,99215480.37764005,-0.9036884465754984,2019-01-02,2002-05-02,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-10-02,19
3927337567.2833557,1176000000.0,765918765.0200435,1176000.0,0.10199793026577647,-0.3119559126884104,-0.5866183145583364,1492,121530950.55054602,2015-12-07,1352931685.7457955,937315240.253961,98289243.95882185,-0.8773540678140491,2019-01-02,2002-06-11,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-11-01,19
4069077252.820706,1176000000.0,807586235.0337596,1176000.0,0.10482673236327614,-0.3548171669962813,-0.6151959131466396,1558,124470713.90259477,2016-08-19,1324467348.7287302,920166733.4789873,96754386.3895905,-0.8005263726753797,2019-01-02,2002-08-05,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2000-12-01,19
4113774213.5358887,1176000000.0,819197843.2987951,1176000.0,0.10566284404666203,-0.35509691075627225,-0.6339006722213246,1553,126734476.50523543,2016-10-24,1301404369.0407505,902282863.4515028,95637063.34849356,-0.6714889053426754,2019-01-02,2002-10-09,해당 없음,P3,S1-i 합성3배 재시작,롤링19년 2001-01-02,19
